image_name,tags,preds
test_37480.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37481.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37482.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37483.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37484.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37485.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37486.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37487.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37488.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37489.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road water
test_37490.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37491.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37492.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37493.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37494.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy
test_37495.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37496.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary water
test_37497.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear
test_37498.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37499.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37500.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37501.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37502.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37503.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37504.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_37505.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37506.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37507.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37508.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37509.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37510.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37511.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37512.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37513.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37514.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37515.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37516.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37517.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37518.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37519.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_37520.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37521.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37522.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37523.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37524.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37525.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37526.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37527.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37528.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37529.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37530.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37531.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37532.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37533.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37534.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37535.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37536.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37537.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37538.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37539.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37540.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37541.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37542.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37543.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37544.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37545.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37546.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37547.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_37548.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37549.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37550.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37551.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37552.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37553.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37554.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37555.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37556.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37557.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37558.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37559.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37560.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37561.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37562.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37563.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_37564.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37565.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_37566.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37567.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37568.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37569.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37570.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37571.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37572.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_37573.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37574.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37575.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_37576.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_37577.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37578.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37579.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37580.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37581.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_37582.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37583.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37584.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37585.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37586.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_37587.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37588.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37589.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37590.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary
test_37591.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37592.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37593.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",haze primary
test_37594.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37595.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37596.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37597.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37598.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37599.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37600.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37601.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37602.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37603.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_37604.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37605.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture partly_cloudy primary road
test_37606.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37607.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37608.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37609.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37610.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37611.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37612.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37613.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37614.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37615.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37616.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37617.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37618.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37619.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37620.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37621.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37622.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37623.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37624.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37625.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37626.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary water
test_37627.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37628.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37629.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37630.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37631.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37632.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37633.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37634.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37635.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37636.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37637.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear road
test_37638.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37639.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_37640.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37641.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_37642.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear habitation primary road
test_37643.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_37644.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37645.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37646.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37647.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37648.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37649.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37650.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37651.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37652.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37653.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37654.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37655.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37656.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37657.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary road
test_37658.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37659.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37660.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37661.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37662.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37663.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37664.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37665.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37666.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37667.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_37668.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37669.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37670.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37671.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37672.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37673.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37674.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_37675.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_37676.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37677.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37678.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37679.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37680.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37681.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37682.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary road
test_37683.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37684.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37685.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37686.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37687.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37688.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37689.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37690.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37691.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary
test_37692.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary road
test_37693.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37694.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37695.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37696.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37697.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37698.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37699.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37700.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37701.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37702.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37703.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37704.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37705.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37706.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37707.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37708.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37709.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37710.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37711.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37712.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37713.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37714.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37715.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37716.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37717.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37718.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37719.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37720.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37721.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37722.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37723.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_37724.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37725.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37726.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37727.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37728.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary road
test_37729.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37730.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37731.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37732.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37733.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37734.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37735.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37736.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37737.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37738.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37739.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37740.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_37741.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37742.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37743.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37744.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37745.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37746.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37747.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37748.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37749.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary water
test_37750.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37751.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear
test_37752.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37753.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37754.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37755.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37756.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37757.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37758.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary water
test_37759.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37760.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37761.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37762.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37763.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37764.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37765.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37766.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37767.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37768.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37769.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37770.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37771.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37772.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37773.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37774.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture primary road
test_37775.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37776.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37777.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37778.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",cloudy
test_37779.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37780.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37781.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear road
test_37782.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37783.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37784.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37785.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37786.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37787.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37788.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37789.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37790.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37791.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary road
test_37792.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37793.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37794.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37795.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37796.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37797.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37798.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37799.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37800.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37801.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear habitation road
test_37802.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37803.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37804.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37805.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37806.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",
test_37807.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37808.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37809.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37810.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary
test_37811.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37812.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37813.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37814.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37815.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",primary
test_37816.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",partly_cloudy primary
test_37817.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",agriculture clear primary road
test_37818.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
test_37819.jpg,"['primary', 'clear', 'agriculture', 'road', 'water']",clear primary
